Date, Time, Open, High, Low, Last, Volume, # of Trades, OHLC Avg, HLC Avg, HL Avg, Bid Volume, Ask Volume, Point of Control, Value Area High Value, Value Area Low Value, Volume Weighted Average Price, Previous Day Close Line, Previous Day High Line, Previous Day Low Line, Daily Open at 08:00, Cash Market Open at 09:00, Open, High, Low, Close
2024-1-19, 20:30:00.000000, 16741, 16741, 16728, 16740, 799, 726, 16738, 16736, 16735, 407, 392, 0, 0, 0, 0, 0, 16721, 16523, 16710, 16740, 572, 592, 527, 557
2024-1-19, 21:00:00.000000, 16740, 16749, 16735, 16741, 827, 779, 16741, 16742, 16742, 414, 413, 0, 0, 0, 0, 0, 16721, 16523, 16710, 16740, 557, 604, 548, 556
2024-1-19, 21:30:00.000000, 16742, 16749, 16738, 16744, 979, 891, 16743, 16744, 16744, 438, 541, 0, 0, 0, 0, 0, 16721, 16523, 16710, 16740, 556, 684, 556, 659
2024-1-21, 21:00:00.000000, 16745, 16745, 16745, 16745, 1, 1, 16745, 16745, 16745, 1, 0, 0, 0, 0, 0, 0, 16770, 16626, 0, 0, -1, -1, -1, -1
2024-1-22, 02:00:00.000000, 16811, 16819, 16800, 16812, 211, 197, 16811, 16810, 16810, 84, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, -14, 43
2024-1-22, 02:30:00.000000, 16814, 16814, 16797, 16799, 117, 108, 16806, 16803, 16806, 66, 51, 0, 0, 0, 0, 0, 16770, 16626, 0, 0, 43, 53, 25, 28
2024-1-22, 03:00:00.000000, 16797, 16806, 16793, 16793, 59, 58, 16797, 16797, 16800, 34, 25, 0, 0, 0, 0, 0, 16770, 16626, 0, 0, 28, 37, 19, 19
2024-1-22, 03:30:00.000000, 16792, 16795, 16784, 16791, 37, 37, 16791, 16790, 16790, 16, 21, 0, 0, 0, 0, 0, 16770, 16626, 0, 0, 19, 24, 14, 24
2024-1-22, 04:00:00.000000, 16794, 16800, 16790, 16800, 154, 145, 16796, 16797, 16795, 51, 103, 0, 0, 0, 0, 0, 16770, 16626, 0, 0, 25, 81, 25, 76
2024-1-22, 04:30:00.000000, 16798, 16802, 16794, 16799, 52, 50, 16798, 16798, 16798, 26, 26, 0, 0, 0, 0, 0, 16770, 16626, 0, 0, 76, 92, 73, 76
2024-1-22, 05:00:00.000000, 16800, 16808, 16799, 16801, 86, 85, 16802, 16803, 16804, 40, 46, 0, 0, 0, 0, 0, 16770, 16626, 0, 0, 76, 104, 73, 82
2024-1-22, 05:30:00.000000, 16801, 16805, 16797, 16805, 22, 21, 16802, 16802, 16801, 11, 11, 0, 0, 0, 0, 0, 16770, 16626, 0, 0, 82, 84, 80, 82
2024-1-22, 06:00:00.000000, 16805, 16805, 16792, 16793, 49, 46, 16799, 16797, 16799, 33, 16, 0, 0, 0, 0, 0, 16770, 16626, 0, 0, 82, 83, 63, 65
2024-1-22, 06:30:00.000000, 16792, 16796, 16782, 16784, 179, 172, 16789, 16787, 16789, 130, 49, 0, 0, 0, 0, 0, 16770, 16626, 0, 0, 65, 68, -21, -16
2024-1-22, 07:00:00.000000, 16784, 16794, 16776, 16778, 125, 121, 16783, 16783, 16785, 60, 65, 0, 0, 0, 0, 0, 16770, 16626, 0, 0, -16, 5, -18, -11
2024-1-22, 07:30:00.000000, 16780, 16781, 16767, 16768, 192, 186, 16774, 16772, 16774, 115, 77, 0, 0, 0, 0, 0, 16770, 16626, 0, 0, -11, -10, -49, -49
2024-1-22, 08:00:00.000000, 16768, 16800, 16761, 16795, 1240, 1069, 16781, 16785, 16781, 566, 674, 0, 0, 0, 0, 0, 16770, 16626, 16768, 0, -49, 77, -65, 59
2024-1-22, 08:30:00.000000, 16795, 16810, 16784, 16784, 1962, 1685, 16793, 16793, 16797, 1034, 928, 0, 0, 0, 0, 0, 16770, 16626, 16768, 0, 59, 238, -47, -47
2024-1-22, 09:00:00.000000, 16783, 16820, 16772, 16795, 5957, 5466, 16793, 16796, 16796, 3274, 2683, 16794, 16806, 16750, 16797, 0, 16770, 16626, 16768, 16783, -47, -13, -659, -638
2024-1-22, 09:30:00.000000, 16794, 16796, 16754, 16773, 3328, 2977, 16779, 16774, 16775, 1632, 1696, 16794, 16806, 16750, 16787, 0, 16770, 16626, 16768, 16783, -638, -508, -751, -574
2024-1-22, 10:00:00.000000, 16773, 16784, 16748, 16751, 1911, 1789, 16764, 16761, 16766, 1019, 892, 16794, 16806, 16750, 16783, 0, 16770, 16626, 16768, 16783, -574, -524, -714, -701
2024-1-22, 10:30:00.000000, 16754, 16757, 16739, 16749, 1075, 1007, 16750, 16748, 16748, 504, 571, 16794, 16806, 16750, 16780, 0, 16770, 16626, 16768, 16783, -701, -616, -731, -634
2024-1-22, 11:00:00.000000, 16749, 16751, 16727, 16730, 1566, 1367, 16739, 16736, 16739, 826, 740, 16794, 16806, 16750, 16776, 0, 16770, 16626, 16768, 16783, -634, -610, -739, -720
2024-1-22, 11:30:00.000000, 16729, 16744, 16719, 16741, 1304, 1172, 16733, 16735, 16732, 560, 744, 16794, 16806, 16750, 16772, 0, 16770, 16626, 16768, 16783, -720, -536, -737, -536
2024-1-22, 12:00:00.000000, 16741, 16761, 16733, 16747, 1324, 1181, 16746, 16747, 16747, 605, 719, 16794, 16806, 16750, 16770, 0, 16770, 16626, 16768, 16783, -536, -324, -555, -422
2024-1-22, 12:30:00.000000, 16747, 16755, 16733, 16734, 856, 746, 16742, 16741, 16744, 395, 461, 16794, 16806, 16750, 16769, 0, 16770, 16626, 16768, 16783, -422, -342, -443, -356
2024-1-22, 13:00:00.000000, 16733, 16746, 16731, 16735, 1037, 936, 16736, 16737, 16739, 497, 540, 16794, 16806, 16750, 16767, 0, 16770, 16626, 16768, 16783, -356, -282, -358, -313
2024-1-22, 13:30:00.000000, 16735, 16743, 16720, 16733, 954, 890, 16733, 16732, 16732, 464, 490, 16794, 16806, 16750, 16765, 0, 16770, 16626, 16768, 16783, -313, -280, -373, -287
2024-1-22, 14:00:00.000000, 16734, 16738, 16723, 16738, 932, 878, 16733, 16733, 16731, 454, 478, 16794, 16806, 16750, 16764, 0, 16770, 16626, 16768, 16783, -287, -263, -319, -263
2024-1-22, 14:30:00.000000, 16737, 16744, 16718, 16740, 1463, 1321, 16735, 16734, 16731, 710, 753, 16794, 16806, 16750, 16761, 0, 16770, 16626, 16768, 16783, -263, -201, -323, -220
2024-1-22, 15:00:00.000000, 16739, 16763, 16736, 16757, 1436, 1298, 16749, 16752, 16750, 712, 724, 16794, 16806, 16750, 16760, 0, 16770, 16626, 16768, 16783, -220, -164, -253, -208
2024-1-22, 15:30:00.000000, 16758, 16787, 16755, 16779, 3832, 3505, 16770, 16774, 16771, 1848, 1984, 16794, 16806, 16750, 16762, 0, 16770, 16626, 16768, 16783, -208, -63, -296, -72
2024-1-22, 16:00:00.000000, 16780, 16794, 16770, 16787, 2689, 2455, 16783, 16784, 16782, 1393, 1296, 16794, 16806, 16750, 16764, 0, 16770, 16626, 16768, 16783, -72, -69, -223, -169
2024-1-22, 16:30:00.000000, 16787, 16795, 16774, 16786, 2479, 2300, 16786, 16785, 16785, 1382, 1097, 16794, 16806, 16750, 16766, 0, 16770, 16626, 16768, 16783, -169, -162, -456, -454
2024-1-22, 17:00:00.000000, 16786, 16795, 16773, 16794, 2532, 2269, 16787, 16787, 16784, 1295, 1237, 16794, 16806, 16750, 16767, 0, 16770, 16626, 16768, 16783, -454, -430, -548, -512
2024-1-22, 17:30:00.000000, 16794, 16804, 16791, 16800, 2769, 2372, 16797, 16798, 16798, 1444, 1325, 16794, 16806, 16750, 16769, 0, 16770, 16626, 16768, 16783, -512, -467, -631, -631
2024-1-22, 18:00:00.000000, 16801, 16801, 16783, 16795, 771, 695, 16795, 16793, 16792, 397, 374, 0, 0, 0, 0, 0, 16770, 16626, 16768, 16783, -631, -626, -671, -654
2024-1-22, 18:30:00.000000, 16796, 16799, 16786, 16789, 559, 519, 16793, 16791, 16793, 298, 261, 0, 0, 0, 0, 0, 16770, 16626, 16768, 16783, -654, -628, -692, -691
2024-1-22, 19:00:00.000000, 16790, 16792, 16773, 16774, 570, 514, 16782, 16780, 16783, 313, 257, 0, 0, 0, 0, 0, 16770, 16626, 16768, 16783, -691, -688, -752, -747
2024-1-22, 19:30:00.000000, 16774, 16787, 16773, 16784, 512, 471, 16780, 16781, 16780, 237, 275, 0, 0, 0, 0, 0, 16770, 16626, 16768, 16783, -747, -707, -757, -709
2024-1-22, 20:00:00.000000, 16785, 16790, 16771, 16780, 588, 530, 16782, 16780, 16781, 271, 317, 0, 0, 0, 0, 0, 16770, 16626, 16768, 16783, -709, -651, -716, -663
2024-1-22, 20:30:00.000000, 16780, 16782, 16772, 16778, 469, 439, 16778, 16777, 16777, 231, 238, 0, 0, 0, 0, 0, 16770, 16626, 16768, 16783, -663, -645, -690, -656
2024-1-22, 21:00:00.000000, 16778, 16796, 16773, 16794, 588, 534, 16785, 16788, 16785, 253, 335, 0, 0, 0, 0, 0, 16770, 16626, 16768, 16783, -656, -572, -661, -574
2024-1-22, 21:30:00.000000, 16794, 16798, 16781, 16783, 1003, 883, 16789, 16787, 16790, 501, 502, 0, 0, 0, 0, 0, 16770, 16626, 16768, 16783, -574, -513, -589, -573
2024-1-23, 02:00:00.000000, 16801, 16801, 16780, 16784, 65, 64, 16792, 16788, 16791, 35, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, -6, -5
2024-1-23, 02:30:00.000000, 16783, 16797, 16772, 16793, 164, 162, 16786, 16787, 16785, 93, 71, 0, 0, 0, 0, 0, 16820, 16718, 0, 0, -5, 19, -27, -27
2024-1-23, 03:00:00.000000, 16793, 16806, 16785, 16806, 272, 250, 16798, 16799, 16796, 146, 126, 0, 0, 0, 0, 0, 16820, 16718, 0, 0, -27, -13, -74, -47
2024-1-23, 03:30:00.000000, 16806, 16807, 16788, 16791, 69, 69, 16798, 16795, 16798, 43, 26, 0, 0, 0, 0, 0, 16820, 16718, 0, 0, -48, -48, -64, -64
2024-1-23, 04:00:00.000000, 16790, 16802, 16790, 16799, 50, 50, 16795, 16797, 16796, 34, 16, 0, 0, 0, 0, 0, 16820, 16718, 0, 0, -64, -62, -82, -82
2024-1-23, 04:30:00.000000, 16801, 16804, 16788, 16790, 73, 70, 16796, 16794, 16796, 33, 40, 0, 0, 0, 0, 0, 16820, 16718, 0, 0, -82, -74, -88, -75
2024-1-23, 05:00:00.000000, 16790, 16799, 16790, 16797, 63, 60, 16794, 16795, 16795, 29, 34, 0, 0, 0, 0, 0, 16820, 16718, 0, 0, -75, -67, -76, -70
2024-1-23, 05:30:00.000000, 16796, 16797, 16789, 16794, 47, 46, 16794, 16793, 16793, 25, 22, 0, 0, 0, 0, 0, 16820, 16718, 0, 0, -70, -70, -78, -73
2024-1-23, 06:00:00.000000, 16793, 16799, 16792, 16792, 44, 44, 16794, 16794, 16796, 15, 29, 0, 0, 0, 0, 0, 16820, 16718, 0, 0, -73, -58, -74, -59
2024-1-23, 06:30:00.000000, 16793, 16794, 16786, 16794, 91, 86, 16792, 16791, 16790, 47, 44, 0, 0, 0, 0, 0, 16820, 16718, 0, 0, -59, -55, -72, -62
2024-1-23, 07:00:00.000000, 16795, 16808, 16794, 16807, 112, 109, 16801, 16803, 16801, 42, 70, 0, 0, 0, 0, 0, 16820, 16718, 0, 0, -62, -33, -66, -34
2024-1-23, 07:30:00.000000, 16806, 16833, 16802, 16815, 462, 417, 16814, 16817, 16818, 189, 273, 0, 0, 0, 0, 0, 16820, 16718, 0, 0, -34, 69, -53, 50
2024-1-23, 08:00:00.000000, 16814, 16834, 16812, 16828, 841, 745, 16822, 16825, 16823, 375, 466, 0, 0, 0, 0, 0, 16820, 16718, 16814, 0, 50, 142, 44, 141
2024-1-23, 08:30:00.000000, 16828, 16854, 16824, 16851, 1773, 1508, 16839, 16843, 16839, 884, 889, 0, 0, 0, 0, 0, 16820, 16718, 16814, 0, 141, 169, 59, 146
2024-1-23, 09:00:00.000000, 16851, 16871, 16785, 16790, 5169, 4651, 16824, 16815, 16828, 2736, 2433, 16766, 16796, 16746, 16829, 0, 16820, 16718, 16814, 16851, 146, 181, -178, -157
2024-1-23, 09:30:00.000000, 16790, 16798, 16755, 16765, 3610, 3255, 16777, 16773, 16777, 1644, 1966, 16766, 16796, 16746, 16806, 0, 16820, 16718, 16814, 16851, -157, 167, -262, 165
2024-1-23, 10:00:00.000000, 16766, 16788, 16765, 16770, 2265, 2048, 16772, 16774, 16777, 1021, 1244, 16766, 16796, 16746, 16800, 0, 16820, 16718, 16814, 16851, 167, 478, 167, 388
2024-1-23, 10:30:00.000000, 16770, 16787, 16761, 16780, 1188, 1052, 16775, 16776, 16774, 571, 617, 16766, 16796, 16746, 16797, 0, 16820, 16718, 16814, 16851, 388, 499, 387, 434
2024-1-23, 11:00:00.000000, 16780, 16780, 16750, 16765, 1508, 1334, 16769, 16765, 16765, 697, 811, 16766, 16796, 16746, 16793, 0, 16820, 16718, 16814, 16851, 434, 557, 325, 548
2024-1-23, 11:30:00.000000, 16764, 16771, 16754, 16771, 1148, 1067, 16765, 16765, 16763, 537, 611, 16766, 16796, 16746, 16791, 0, 16820, 16718, 16814, 16851, 548, 632, 528, 622
2024-1-23, 12:00:00.000000, 16771, 16784, 16764, 16770, 1202, 1145, 16772, 16773, 16774, 594, 608, 16766, 16796, 16746, 16790, 0, 16820, 16718, 16814, 16851, 622, 699, 593, 636
2024-1-23, 12:30:00.000000, 16770, 16790, 16768, 16788, 969, 893, 16779, 16782, 16779, 429, 540, 16766, 16796, 16746, 16789, 0, 16820, 16718, 16814, 16851, 636, 747, 635, 747
2024-1-23, 13:00:00.000000, 16788, 16801, 16782, 16800, 850, 770, 16793, 16794, 16792, 435, 415, 16766, 16796, 16746, 16790, 0, 16820, 16718, 16814, 16851, 747, 759, 707, 727
2024-1-23, 13:30:00.000000, 16800, 16805, 16779, 16802, 938, 864, 16797, 16795, 16792, 423, 515, 16766, 16796, 16746, 16790, 0, 16820, 16718, 16814, 16851, 727, 826, 702, 819
2024-1-23, 14:00:00.000000, 16802, 16811, 16792, 16808, 1172, 1022, 16803, 16804, 16802, 613, 559, 16766, 16796, 16746, 16790, 0, 16820, 16718, 16814, 16851, 819, 853, 716, 765
2024-1-23, 14:30:00.000000, 16808, 16811, 16782, 16783, 1105, 1013, 16796, 16792, 16797, 611, 494, 16766, 16796, 16746, 16791, 0, 16820, 16718, 16814, 16851, 765, 770, 646, 648
2024-1-23, 15:00:00.000000, 16783, 16783, 16739, 16746, 2316, 2067, 16763, 16756, 16761, 1175, 1141, 16766, 16796, 16746, 16788, 0, 16820, 16718, 16814, 16851, 648, 652, 503, 614
2024-1-23, 15:30:00.000000, 16746, 16776, 16741, 16773, 3118, 2796, 16759, 16763, 16759, 1408, 1710, 16766, 16796, 16746, 16784, 0, 16820, 16718, 16814, 16851, 614, 920, 607, 916
2024-1-23, 16:00:00.000000, 16773, 16794, 16766, 16790, 2278, 2034, 16781, 16783, 16780, 1105, 1173, 16766, 16796, 16746, 16784, 0, 16820, 16718, 16814, 16851, 916, 1011, 861, 984
2024-1-23, 16:30:00.000000, 16791, 16791, 16742, 16743, 2169, 1953, 16767, 16759, 16767, 1138, 1031, 16766, 16796, 16746, 16782, 0, 16820, 16718, 16814, 16851, 984, 985, 860, 877
2024-1-23, 17:00:00.000000, 16744, 16764, 16740, 16746, 2885, 2613, 16749, 16750, 16752, 1442, 1443, 16766, 16796, 16746, 16780, 0, 16820, 16718, 16814, 16851, 877, 931, 783, 878
2024-1-23, 17:30:00.000000, 16745, 16746, 16733, 16742, 2462, 2165, 16742, 16740, 16740, 1211, 1251, 16766, 16796, 16746, 16777, 0, 16820, 16718, 16814, 16851, 878, 923, 767, 918
2024-1-23, 18:00:00.000000, 16742, 16746, 16739, 16744, 524, 465, 16743, 16743, 16743, 245, 279, 0, 0, 0, 0, 0, 16820, 16718, 16814, 16851, 918, 952, 907, 952
2024-1-23, 18:30:00.000000, 16745, 16759, 16738, 16756, 504, 459, 16750, 16751, 16749, 241, 263, 0, 0, 0, 0, 0, 16820, 16718, 16814, 16851, 952, 982, 910, 974
2024-1-23, 19:00:00.000000, 16757, 16757, 16749, 16750, 372, 322, 16753, 16752, 16753, 218, 154, 0, 0, 0, 0, 0, 16820, 16718, 16814, 16851, 974, 977, 885, 910
2024-1-23, 19:30:00.000000, 16750, 16762, 16745, 16759, 420, 360, 16754, 16755, 16754, 207, 213, 0, 0, 0, 0, 0, 16820, 16718, 16814, 16851, 910, 918, 881, 916
2024-1-23, 20:00:00.000000, 16758, 16759, 16751, 16756, 222, 203, 16756, 16755, 16755, 115, 107, 0, 0, 0, 0, 0, 16820, 16718, 16814, 16851, 916, 917, 878, 908
2024-1-23, 20:30:00.000000, 16755, 16768, 16753, 16765, 436, 413, 16760, 16762, 16761, 229, 207, 0, 0, 0, 0, 0, 16820, 16718, 16814, 16851, 908, 922, 853, 886
2024-1-23, 21:00:00.000000, 16766, 16779, 16762, 16774, 470, 442, 16770, 16772, 16771, 225, 245, 0, 0, 0, 0, 0, 16820, 16718, 16814, 16851, 886, 949, 868, 906
2024-1-23, 21:30:00.000000, 16774, 16777, 16762, 16774, 753, 726, 16772, 16771, 16770, 436, 317, 0, 0, 0, 0, 0, 16820, 16718, 16814, 16851, 906, 907, 774, 787
2024-1-24, 02:00:00.000000, 16804, 16804, 16789, 16800, 123, 117, 16799, 16798, 16797, 69, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -33, -15
2024-1-24, 02:30:00.000000, 16804, 16804, 16797, 16800, 89, 80, 16801, 16800, 16801, 42, 47, 0, 0, 0, 0, 0, 16871, 16733, 0, 0, -15, -7, -22, -10
2024-1-24, 03:00:00.000000, 16801, 16804, 16796, 16801, 72, 66, 16801, 16800, 16800, 43, 29, 0, 0, 0, 0, 0, 16871, 16733, 0, 0, -10, 1, -24, -24
2024-1-24, 03:30:00.000000, 16803, 16815, 16802, 16815, 77, 73, 16809, 16811, 16809, 36, 41, 0, 0, 0, 0, 0, 16871, 16733, 0, 0, -24, -5, -24, -19
2024-1-24, 04:00:00.000000, 16816, 16837, 16813, 16835, 174, 154, 16825, 16828, 16825, 75, 99, 0, 0, 0, 0, 0, 16871, 16733, 0, 0, -19, 12, -22, 5
2024-1-24, 04:30:00.000000, 16836, 16837, 16824, 16831, 95, 89, 16832, 16831, 16831, 58, 37, 0, 0, 0, 0, 0, 16871, 16733, 0, 0, 5, 5, -16, -16
2024-1-24, 05:00:00.000000, 16832, 16838, 16831, 16837, 58, 55, 16835, 16835, 16835, 35, 23, 0, 0, 0, 0, 0, 16871, 16733, 0, 0, -16, -14, -28, -28
2024-1-24, 05:30:00.000000, 16838, 16843, 16836, 16837, 77, 69, 16839, 16839, 16840, 36, 41, 0, 0, 0, 0, 0, 16871, 16733, 0, 0, -28, -17, -31, -23
2024-1-24, 06:00:00.000000, 16838, 16841, 16832, 16839, 91, 85, 16838, 16837, 16837, 48, 43, 0, 0, 0, 0, 0, 16871, 16733, 0, 0, -23, -21, -34, -28
2024-1-24, 06:30:00.000000, 16841, 16848, 16839, 16842, 104, 99, 16843, 16843, 16844, 65, 39, 0, 0, 0, 0, 0, 16871, 16733, 0, 0, -28, -22, -54, -54
2024-1-24, 07:00:00.000000, 16840, 16872, 16840, 16843, 701, 640, 16849, 16852, 16856, 369, 332, 0, 0, 0, 0, 0, 16871, 16733, 0, 0, -54, -9, -91, -91
2024-1-24, 07:30:00.000000, 16845, 16851, 16839, 16839, 279, 258, 16844, 16843, 16845, 171, 108, 0, 0, 0, 0, 0, 16871, 16733, 0, 0, -91, -88, -154, -154
2024-1-24, 08:00:00.000000, 16839, 16862, 16838, 16858, 1980, 1656, 16849, 16853, 16850, 1009, 971, 0, 0, 0, 0, 0, 16871, 16733, 16839, 0, -154, -92, -212, -192
2024-1-24, 08:30:00.000000, 16858, 16898, 16857, 16881, 3556, 3092, 16874, 16879, 16878, 1784, 1772, 0, 0, 0, 0, 0, 16871, 16733, 16839, 0, -192, 45, -226, -204
2024-1-24, 09:00:00.000000, 16880, 16929, 16880, 16891, 8697, 7810, 16895, 16900, 16905, 4581, 4116, 17006, 17036, 16916, 16907, 0, 16871, 16733, 16839, 16880, -204, -135, -693, -669
2024-1-24, 09:30:00.000000, 16889, 16922, 16872, 16892, 4079, 3587, 16894, 16895, 16897, 2063, 2016, 17006, 17036, 16916, 16905, 0, 16871, 16733, 16839, 16880, -669, -511, -802, -716
2024-1-24, 10:00:00.000000, 16891, 16895, 16874, 16884, 2131, 1918, 16886, 16884, 16885, 1042, 1089, 17006, 17036, 16916, 16902, 0, 16871, 16733, 16839, 16880, -716, -654, -811, -669
2024-1-24, 10:30:00.000000, 16884, 16916, 16882, 16911, 2202, 1982, 16898, 16903, 16899, 1133, 1069, 17006, 17036, 16916, 16902, 0, 16871, 16733, 16839, 16880, -669, -544, -853, -733
2024-1-24, 11:00:00.000000, 16911, 16919, 16896, 16909, 1541, 1420, 16909, 16908, 16908, 812, 729, 17006, 17036, 16916, 16903, 0, 16871, 16733, 16839, 16880, -733, -704, -910, -816
2024-1-24, 11:30:00.000000, 16909, 16924, 16903, 16923, 1591, 1472, 16915, 16917, 16914, 769, 822, 17006, 17036, 16916, 16904, 0, 16871, 16733, 16839, 16880, -816, -718, -827, -763
2024-1-24, 12:00:00.000000, 16922, 16942, 16919, 16935, 1780, 1637, 16930, 16932, 16931, 976, 804, 17006, 17036, 16916, 16906, 0, 16871, 16733, 16839, 16880, -763, -720, -958, -935
2024-1-24, 12:30:00.000000, 16935, 16951, 16930, 16947, 1892, 1643, 16941, 16943, 16941, 935, 957, 17006, 17036, 16916, 16909, 0, 16871, 16733, 16839, 16880, -935, -852, -989, -913
2024-1-24, 13:00:00.000000, 16946, 16963, 16943, 16947, 1763, 1586, 16950, 16951, 16953, 930, 833, 17006, 17036, 16916, 16912, 0, 16871, 16733, 16839, 16880, -913, -825, -1019, -1010
2024-1-24, 13:30:00.000000, 16947, 16979, 16947, 16974, 1982, 1648, 16962, 16967, 16963, 1060, 922, 17006, 17036, 16916, 16916, 0, 16871, 16733, 16839, 16880, -1010, -982, -1161, -1148
2024-1-24, 14:00:00.000000, 16974, 16991, 16971, 16988, 2403, 2096, 16981, 16983, 16981, 1224, 1179, 17006, 17036, 16916, 16921, 0, 16871, 16733, 16839, 16880, -1148, -1068, -1268, -1193
2024-1-24, 14:30:00.000000, 16989, 17008, 16984, 16997, 2681, 2264, 16995, 16996, 16996, 1409, 1272, 17006, 17036, 16916, 16927, 0, 16871, 16733, 16839, 16880, -1193, -1183, -1368, -1330
2024-1-24, 15:00:00.000000, 16998, 17013, 16993, 17003, 1933, 1703, 17002, 17003, 17003, 993, 940, 17006, 17036, 16916, 16931, 0, 16871, 16733, 16839, 16880, -1330, -1303, -1426, -1383
2024-1-24, 15:30:00.000000, 17004, 17037, 16992, 17005, 5511, 4910, 17010, 17011, 17015, 2924, 2587, 17006, 17036, 16916, 16942, 0, 16871, 16733, 16839, 16880, -1383, -1374, -1763, -1720
2024-1-24, 16:00:00.000000, 17004, 17009, 16979, 16999, 3152, 2845, 16998, 16996, 16994, 1619, 1533, 17006, 17036, 16916, 16946, 0, 16871, 16733, 16839, 16880, -1721, -1721, -1887, -1806
2024-1-24, 16:30:00.000000, 16999, 17005, 16981, 16991, 2091, 1878, 16994, 16992, 16993, 1043, 1048, 17006, 17036, 16916, 16948, 0, 16871, 16733, 16839, 16880, -1806, -1782, -1881, -1801
2024-1-24, 17:00:00.000000, 16991, 17008, 16983, 17007, 3959, 3499, 16997, 16999, 16996, 1893, 2066, 17006, 17036, 16916, 16952, 0, 16871, 16733, 16839, 16880, -1801, -1591, -1808, -1628
2024-1-24, 17:30:00.000000, 17007, 17023, 17000, 17019, 4035, 3472, 17012, 17014, 17012, 1980, 2055, 17006, 17036, 16916, 16956, 0, 16871, 16733, 16839, 16880, -1628, -1480, -1769, -1553
2024-1-24, 18:00:00.000000, 17018, 17027, 17015, 17024, 1522, 1384, 17021, 17022, 17021, 758, 764, 0, 0, 0, 0, 0, 16871, 16733, 16839, 16880, -1553, -1487, -1584, -1547
2024-1-24, 18:30:00.000000, 17024, 17032, 17018, 17029, 800, 768, 17026, 17026, 17025, 420, 380, 0, 0, 0, 0, 0, 16871, 16733, 16839, 16880, -1547, -1517, -1589, -1587
2024-1-24, 19:00:00.000000, 17029, 17029, 17006, 17016, 1810, 1616, 17020, 17017, 17018, 1007, 803, 0, 0, 0, 0, 0, 16871, 16733, 16839, 16880, -1587, -1585, -1831, -1791
2024-1-24, 19:30:00.000000, 17016, 17016, 16998, 17007, 1190, 1071, 17009, 17007, 17007, 608, 582, 0, 0, 0, 0, 0, 16871, 16733, 16839, 16880, -1791, -1783, -1916, -1817
2024-1-24, 20:00:00.000000, 17006, 17007, 16981, 16989, 874, 792, 16996, 16992, 16994, 433, 441, 0, 0, 0, 0, 0, 16871, 16733, 16839, 16880, -1817, -1802, -1862, -1809
2024-1-24, 20:30:00.000000, 16989, 17008, 16982, 16995, 787, 746, 16994, 16995, 16995, 399, 388, 0, 0, 0, 0, 0, 16871, 16733, 16839, 16880, -1809, -1765, -1831, -1820
2024-1-24, 21:00:00.000000, 16994, 16999, 16972, 16976, 1383, 1283, 16985, 16982, 16986, 741, 642, 0, 0, 0, 0, 0, 16871, 16733, 16839, 16880, -1820, -1806, -1948, -1919
2024-1-24, 21:30:00.000000, 16975, 16994, 16971, 16976, 1649, 1507, 16979, 16980, 16983, 818, 831, 0, 0, 0, 0, 0, 16871, 16733, 16839, 16880, -1919, -1824, -1932, -1906
2024-1-25, 02:00:00.000000, 16976, 16981, 16962, 16963, 100, 99, 16971, 16969, 16972, 48, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, -9, 4
2024-1-25, 02:30:00.000000, 16962, 16967, 16950, 16961, 132, 126, 16960, 16959, 16959, 77, 55, 0, 0, 0, 0, 0, 17037, 16789, 0, 0, 4, 7, -21, -18
2024-1-25, 03:00:00.000000, 16964, 16973, 16960, 16968, 86, 85, 16966, 16967, 16967, 45, 41, 0, 0, 0, 0, 0, 17037, 16789, 0, 0, -18, -17, -26, -22
2024-1-25, 03:30:00.000000, 16961, 16965, 16953, 16965, 34, 34, 16961, 16961, 16959, 20, 14, 0, 0, 0, 0, 0, 17037, 16789, 0, 0, -22, -18, -28, -28
2024-1-25, 04:00:00.000000, 16968, 16968, 16960, 16963, 71, 69, 16965, 16964, 16964, 40, 31, 0, 0, 0, 0, 0, 17037, 16789, 0, 0, -28, -26, -42, -37
2024-1-25, 04:30:00.000000, 16964, 16966, 16955, 16955, 38, 38, 16960, 16959, 16961, 22, 16, 0, 0, 0, 0, 0, 17037, 16789, 0, 0, -37, -34, -44, -43
2024-1-25, 05:00:00.000000, 16959, 16965, 16959, 16965, 18, 18, 16962, 16963, 16962, 8, 10, 0, 0, 0, 0, 0, 17037, 16789, 0, 0, -43, -39, -45, -41
2024-1-25, 05:30:00.000000, 16965, 16967, 16958, 16960, 24, 23, 16963, 16962, 16963, 13, 11, 0, 0, 0, 0, 0, 17037, 16789, 0, 0, -41, -38, -46, -43
2024-1-25, 06:00:00.000000, 16961, 16970, 16954, 16963, 63, 62, 16962, 16962, 16962, 34, 29, 0, 0, 0, 0, 0, 17037, 16789, 0, 0, -43, -39, -52, -48
2024-1-25, 06:30:00.000000, 16962, 16971, 16957, 16969, 125, 122, 16965, 16966, 16964, 56, 69, 0, 0, 0, 0, 0, 17037, 16789, 0, 0, -48, -29, -51, -35
