Date;Symbol;Indexvalue
11.10.2019;V1X;15.91
14.10.2019;V1X;16.02
15.10.2019;V1X;14.84
16.10.2019;V1X;15.14
17.10.2019;V1X;15.41
18.10.2019;V1X;15.9
21.10.2019;V1X;15.41
22.10.2019;V1X;15.07
23.10.2019;V1X;14.34
24.10.2019;V1X;13.97
25.10.2019;V1X;13.65
28.10.2019;V1X;13.9
29.10.2019;V1X;14.18
30.10.2019;V1X;14.23
31.10.2019;V1X;14.21
01.11.2019;V1X;13.36
04.11.2019;V1X;13.77
05.11.2019;V1X;13.98
06.11.2019;V1X;13.98
07.11.2019;V1X;13.62
08.11.2019;V1X;13.96
11.11.2019;V1X;14.3
12.11.2019;V1X;13.72
13.11.2019;V1X;13.92
14.11.2019;V1X;13.82
15.11.2019;V1X;13.06
18.11.2019;V1X;13.62
19.11.2019;V1X;14.28
20.11.2019;V1X;14.47
21.11.2019;V1X;14.72
22.11.2019;V1X;14.7
25.11.2019;V1X;14.09
26.11.2019;V1X;13.58
27.11.2019;V1X;13.54
28.11.2019;V1X;14.1
29.11.2019;V1X;14.47
02.12.2019;V1X;17.03
03.12.2019;V1X;17.76
04.12.2019;V1X;16.02
05.12.2019;V1X;16.24
06.12.2019;V1X;15.01
09.12.2019;V1X;15.71
10.12.2019;V1X;15.91
11.12.2019;V1X;15.78
12.12.2019;V1X;15.33
13.12.2019;V1X;13.91
16.12.2019;V1X;12.66
17.12.2019;V1X;13.27
18.12.2019;V1X;13.13
19.12.2019;V1X;13.09
20.12.2019;V1X;12.16
23.12.2019;V1X;13.06
27.12.2019;V1X;13.29
30.12.2019;V1X;14.17
02.01.2020;V1X;13.73
03.01.2020;V1X;15.16
06.01.2020;V1X;15.97
07.01.2020;V1X;15.05
08.01.2020;V1X;14.83
09.01.2020;V1X;13.89
10.01.2020;V1X;13.43
13.01.2020;V1X;13.7
14.01.2020;V1X;13.39
15.01.2020;V1X;13.2
16.01.2020;V1X;12.24
17.01.2020;V1X;12.08
20.01.2020;V1X;12.51
21.01.2020;V1X;12.99
22.01.2020;V1X;13.4
23.01.2020;V1X;14.08
24.01.2020;V1X;13.54
27.01.2020;V1X;17.69
28.01.2020;V1X;15.72
29.01.2020;V1X;15.05
30.01.2020;V1X;16.86
31.01.2020;V1X;17.59
03.02.2020;V1X;16.93
04.02.2020;V1X;15.3
05.02.2020;V1X;14.3
06.02.2020;V1X;13.9
07.02.2020;V1X;14.46
10.02.2020;V1X;14.9
11.02.2020;V1X;14.15
12.02.2020;V1X;13.99
13.02.2020;V1X;14.62
14.02.2020;V1X;14.31
17.02.2020;V1X;14.41
18.02.2020;V1X;15.47
19.02.2020;V1X;14.64
20.02.2020;V1X;15.71
21.02.2020;V1X;17.1
24.02.2020;V1X;23.12
25.02.2020;V1X;26.48
26.02.2020;V1X;24.19
27.02.2020;V1X;32.7
28.02.2020;V1X;40.11
02.03.2020;V1X;34.11
03.03.2020;V1X;32.62
04.03.2020;V1X;29.79
05.03.2020;V1X;32.62
06.03.2020;V1X;39.98
09.03.2020;V1X;54.93
10.03.2020;V1X;53.4
11.03.2020;V1X;53.4
12.03.2020;V1X;70.76
13.03.2020;V1X;74.29
16.03.2020;V1X;86.01
17.03.2020;V1X;78.49
18.03.2020;V1X;82.22
19.03.2020;V1X;76.85
20.03.2020;V1X;67.94
23.03.2020;V1X;64.63
24.03.2020;V1X;54.07
25.03.2020;V1X;57.4
26.03.2020;V1X;57.24
27.03.2020;V1X;62.18
30.03.2020;V1X;57.19
31.03.2020;V1X;50.45
01.04.2020;V1X;52.02
02.04.2020;V1X;50.67
03.04.2020;V1X;47.3
06.04.2020;V1X;43.76
07.04.2020;V1X;46.79
08.04.2020;V1X;46.32
09.04.2020;V1X;46.86
14.04.2020;V1X;43.97
15.04.2020;V1X;46.74
16.04.2020;V1X;45.77
17.04.2020;V1X;43.54
20.04.2020;V1X;43.76
21.04.2020;V1X;50.2
22.04.2020;V1X;45.7
23.04.2020;V1X;41.97
24.04.2020;V1X;42.3
27.04.2020;V1X;37.41
28.04.2020;V1X;35.41
29.04.2020;V1X;34.28
30.04.2020;V1X;36.64
04.05.2020;V1X;40.3
05.05.2020;V1X;36.75
06.05.2020;V1X;36.56
07.05.2020;V1X;34.71
08.05.2020;V1X;32.37
11.05.2020;V1X;33.49
12.05.2020;V1X;30.63
13.05.2020;V1X;35.31
14.05.2020;V1X;41.15
15.05.2020;V1X;37.9
18.05.2020;V1X;33.21
19.05.2020;V1X;33.32
20.05.2020;V1X;31.83
21.05.2020;V1X;35.15
22.05.2020;V1X;34.26
25.05.2020;V1X;31.9
26.05.2020;V1X;30.76
27.05.2020;V1X;31.92
28.05.2020;V1X;31.82
29.05.2020;V1X;33.44
02.06.2020;V1X;32.77
03.06.2020;V1X;32.13
04.06.2020;V1X;30.13
05.06.2020;V1X;30.56
08.06.2020;V1X;31.02
09.06.2020;V1X;32.53
10.06.2020;V1X;32.59
11.06.2020;V1X;38.74
12.06.2020;V1X;42.39
15.06.2020;V1X;40.47
16.06.2020;V1X;38.65
17.06.2020;V1X;37.25
18.06.2020;V1X;37.08
19.06.2020;V1X;34.72
22.06.2020;V1X;36.44
23.06.2020;V1X;33.98
24.06.2020;V1X;38.96
25.06.2020;V1X;37.19
26.06.2020;V1X;37.52
29.06.2020;V1X;36.97
30.06.2020;V1X;34.3
01.07.2020;V1X;32.96
02.07.2020;V1X;30.32
03.07.2020;V1X;31.05
06.07.2020;V1X;30.01
07.07.2020;V1X;30.29
08.07.2020;V1X;31.78
09.07.2020;V1X;32.63
10.07.2020;V1X;31.09
13.07.2020;V1X;29.52
14.07.2020;V1X;31.07
15.07.2020;V1X;29.35
16.07.2020;V1X;28.4
17.07.2020;V1X;27.19
20.07.2020;V1X;25.65
21.07.2020;V1X;25
22.07.2020;V1X;25.63
23.07.2020;V1X;24.86
24.07.2020;V1X;27.08
27.07.2020;V1X;26.73
28.07.2020;V1X;26.13
29.07.2020;V1X;26.04
30.07.2020;V1X;30.1
31.07.2020;V1X;28.75
03.08.2020;V1X;27.48
04.08.2020;V1X;26.92
05.08.2020;V1X;25.66
06.08.2020;V1X;26.3
07.08.2020;V1X;25.57
10.08.2020;V1X;25.57
11.08.2020;V1X;24.75
12.08.2020;V1X;24.13
13.08.2020;V1X;24.2
14.08.2020;V1X;25.2
17.08.2020;V1X;24.34
18.08.2020;V1X;24.48
19.08.2020;V1X;23.4
20.08.2020;V1X;25.35
21.08.2020;V1X;25.51
24.08.2020;V1X;24.31
25.08.2020;V1X;24.28
26.08.2020;V1X;23.34
27.08.2020;V1X;24.59
28.08.2020;V1X;26.41
31.08.2020;V1X;27.37
01.09.2020;V1X;28.07
02.09.2020;V1X;27.37
03.09.2020;V1X;29.67
04.09.2020;V1X;31.98
07.09.2020;V1X;28.3
08.09.2020;V1X;29.35
09.09.2020;V1X;26.66
10.09.2020;V1X;25.84
11.09.2020;V1X;24.7
14.09.2020;V1X;24.06
15.09.2020;V1X;23.63
16.09.2020;V1X;24.11
17.09.2020;V1X;24.54
18.09.2020;V1X;24.59
21.09.2020;V1X;31.39
22.09.2020;V1X;29.62
23.09.2020;V1X;28.72
24.09.2020;V1X;29.65
25.09.2020;V1X;29.18
28.09.2020;V1X;28.21
29.09.2020;V1X;28
30.09.2020;V1X;27.25
01.10.2020;V1X;27.7
02.10.2020;V1X;28.26
05.10.2020;V1X;27.62
06.10.2020;V1X;26.59
07.10.2020;V1X;26.31
08.10.2020;V1X;25.25
09.10.2020;V1X;23.47
12.10.2020;V1X;23.54
13.10.2020;V1X;24.67
14.10.2020;V1X;25.03
15.10.2020;V1X;28.77
16.10.2020;V1X;27.21
19.10.2020;V1X;28.6
20.10.2020;V1X;29.62
21.10.2020;V1X;31.17
22.10.2020;V1X;30.88
23.10.2020;V1X;30.1
26.10.2020;V1X;33.68
27.10.2020;V1X;34.6
28.10.2020;V1X;40.55
29.10.2020;V1X;39.65
30.10.2020;V1X;37.94
02.11.2020;V1X;37.44
03.11.2020;V1X;34.8
04.11.2020;V1X;29.8
05.11.2020;V1X;28.3
06.11.2020;V1X;27.95
09.11.2020;V1X;26.02
10.11.2020;V1X;26.83
11.11.2020;V1X;24.9
12.11.2020;V1X;25.37
13.11.2020;V1X;25.12
16.11.2020;V1X;24.2
17.11.2020;V1X;24.17
18.11.2020;V1X;22.89
19.11.2020;V1X;23.31
20.11.2020;V1X;22.75
23.11.2020;V1X;23.81
24.11.2020;V1X;22.8
25.11.2020;V1X;22.79
26.11.2020;V1X;21.96
27.11.2020;V1X;22.02
30.11.2020;V1X;24.91
01.12.2020;V1X;23.39
02.12.2020;V1X;23.7
03.12.2020;V1X;23.25
04.12.2020;V1X;22.87
07.12.2020;V1X;23.39
08.12.2020;V1X;22.47
09.12.2020;V1X;21.96
10.12.2020;V1X;22.48
11.12.2020;V1X;25.19
14.12.2020;V1X;24.59
15.12.2020;V1X;24.03
16.12.2020;V1X;23.95
17.12.2020;V1X;23.19
18.12.2020;V1X;24.07
21.12.2020;V1X;29.03
22.12.2020;V1X;27.36
23.12.2020;V1X;25.31
28.12.2020;V1X;23.93
29.12.2020;V1X;24.82
30.12.2020;V1X;24.73
04.01.2021;V1X;26.65
05.01.2021;V1X;27.15
06.01.2021;V1X;23.39
07.01.2021;V1X;22.88
08.01.2021;V1X;22.5
11.01.2021;V1X;24.12
12.01.2021;V1X;23.93
13.01.2021;V1X;23.22
14.01.2021;V1X;21.47
15.01.2021;V1X;23.69
18.01.2021;V1X;23.5
19.01.2021;V1X;23.56
20.01.2021;V1X;21.94
21.01.2021;V1X;21.56
22.01.2021;V1X;22.78
25.01.2021;V1X;27.04
26.01.2021;V1X;24.7
27.01.2021;V1X;28.23
28.01.2021;V1X;28.44
29.01.2021;V1X;30.03
01.02.2021;V1X;28.85
02.02.2021;V1X;25.68
03.02.2021;V1X;24.52
04.02.2021;V1X;23.28
05.02.2021;V1X;22.56
08.02.2021;V1X;22.4
09.02.2021;V1X;22.77
10.02.2021;V1X;24.02
11.02.2021;V1X;22.92
12.02.2021;V1X;21.97
15.02.2021;V1X;21.89
16.02.2021;V1X;22.45
17.02.2021;V1X;23.52
18.02.2021;V1X;23.98
19.02.2021;V1X;22.39
22.02.2021;V1X;23.14
23.02.2021;V1X;24.29
24.02.2021;V1X;22.63
25.02.2021;V1X;23.23
26.02.2021;V1X;26.8
01.03.2021;V1X;23.3
02.03.2021;V1X;22.85
03.03.2021;V1X;22.72
04.03.2021;V1X;23.11
05.03.2021;V1X;25.13
08.03.2021;V1X;21.62
09.03.2021;V1X;21.25
10.03.2021;V1X;20.72
11.03.2021;V1X;20.19
12.03.2021;V1X;20.02
15.03.2021;V1X;20.45
16.03.2021;V1X;18.98
17.03.2021;V1X;19.16
18.03.2021;V1X;19.03
19.03.2021;V1X;20.19
22.03.2021;V1X;19.43
23.03.2021;V1X;19.12
24.03.2021;V1X;19.35
25.03.2021;V1X;20.07
26.03.2021;V1X;18.47
29.03.2021;V1X;19.36
30.03.2021;V1X;19.15
31.03.2021;V1X;19.07
01.04.2021;V1X;18.24
06.04.2021;V1X;18.27
07.04.2021;V1X;17.97
08.04.2021;V1X;17.51
09.04.2021;V1X;17.44
12.04.2021;V1X;18.17
13.04.2021;V1X;17.5
14.04.2021;V1X;17.52
15.04.2021;V1X;16.8
16.04.2021;V1X;17.01
19.04.2021;V1X;18.74
20.04.2021;V1X;21.92
21.04.2021;V1X;20.5
22.04.2021;V1X;18.85
23.04.2021;V1X;19.24
26.04.2021;V1X;19.25
27.04.2021;V1X;19.83
28.04.2021;V1X;19.37
29.04.2021;V1X;19.71
30.04.2021;V1X;21.21
03.05.2021;V1X;20.57
04.05.2021;V1X;23.44
05.05.2021;V1X;21.18
06.05.2021;V1X;21.62
07.05.2021;V1X;19.55
10.05.2021;V1X;19.52
11.05.2021;V1X;23.36
12.05.2021;V1X;24.17
13.05.2021;V1X;24.39
14.05.2021;V1X;20.76
17.05.2021;V1X;22.44
18.05.2021;V1X;22.06
19.05.2021;V1X;25.37
20.05.2021;V1X;22.74
21.05.2021;V1X;20.78
25.05.2021;V1X;19.71
26.05.2021;V1X;18.96
27.05.2021;V1X;18.71
28.05.2021;V1X;18.19
31.05.2021;V1X;19.96
01.06.2021;V1X;19.54
02.06.2021;V1X;18.91
03.06.2021;V1X;19.17
04.06.2021;V1X;18.31
07.06.2021;V1X;18.93
08.06.2021;V1X;18.81
09.06.2021;V1X;18.58
10.06.2021;V1X;18.19
11.06.2021;V1X;16.98
14.06.2021;V1X;17.86
15.06.2021;V1X;18.31
16.06.2021;V1X;18
17.06.2021;V1X;18.39
18.06.2021;V1X;21.56
21.06.2021;V1X;20.47
22.06.2021;V1X;18.28
23.06.2021;V1X;19.01
24.06.2021;V1X;17.91
25.06.2021;V1X;17.24
28.06.2021;V1X;17.85
29.06.2021;V1X;17.22
30.06.2021;V1X;18.42
01.07.2021;V1X;17.95
02.07.2021;V1X;16.83
05.07.2021;V1X;16.93
06.07.2021;V1X;18.38
07.07.2021;V1X;17.52
08.07.2021;V1X;20.23
09.07.2021;V1X;17.87
12.07.2021;V1X;17.55
13.07.2021;V1X;17.53
14.07.2021;V1X;17.43
15.07.2021;V1X;18
16.07.2021;V1X;18.58
19.07.2021;V1X;24.11
20.07.2021;V1X;22.66
21.07.2021;V1X;20.22
22.07.2021;V1X;18.58
23.07.2021;V1X;16.86
26.07.2021;V1X;18.03
27.07.2021;V1X;20.09
28.07.2021;V1X;18.79
29.07.2021;V1X;18.69
30.07.2021;V1X;20.2
02.08.2021;V1X;19.31
03.08.2021;V1X;19.71
04.08.2021;V1X;18.76
05.08.2021;V1X;17.98
06.08.2021;V1X;17.61
09.08.2021;V1X;17.24
10.08.2021;V1X;17.12
11.08.2021;V1X;16.87
12.08.2021;V1X;16.36
13.08.2021;V1X;16.06
16.08.2021;V1X;18.02
17.08.2021;V1X;18.31
18.08.2021;V1X;18.19
19.08.2021;V1X;21.92
20.08.2021;V1X;19.56
23.08.2021;V1X;17.51
24.08.2021;V1X;17.59
25.08.2021;V1X;17.36
26.08.2021;V1X;18.71
27.08.2021;V1X;17.26
30.08.2021;V1X;17.09
31.08.2021;V1X;18.28
01.09.2021;V1X;17.6
02.09.2021;V1X;17.21
03.09.2021;V1X;17.91
06.09.2021;V1X;17.69
07.09.2021;V1X;18.81
08.09.2021;V1X;21.32
09.09.2021;V1X;20.15
10.09.2021;V1X;20.83
13.09.2021;V1X;21.31
14.09.2021;V1X;20.95
15.09.2021;V1X;22.24
16.09.2021;V1X;22.82
17.09.2021;V1X;23.88
20.09.2021;V1X;27.48
21.09.2021;V1X;26.21
22.09.2021;V1X;23.57
23.09.2021;V1X;21.19
24.09.2021;V1X;22.41
27.09.2021;V1X;21.06
28.09.2021;V1X;24.93
29.09.2021;V1X;23.87
30.09.2021;V1X;23.28
01.10.2021;V1X;24.15
04.10.2021;V1X;24.96
05.10.2021;V1X;22.08
06.10.2021;V1X;24.31
07.10.2021;V1X;21.16
08.10.2021;V1X;20.46
11.10.2021;V1X;20.32
12.10.2021;V1X;20.63
13.10.2021;V1X;19.65
14.10.2021;V1X;16.66
15.10.2021;V1X;15.93
18.10.2021;V1X;16.72
19.10.2021;V1X;15.66
20.10.2021;V1X;15.52
21.10.2021;V1X;16.23
22.10.2021;V1X;16.03
25.10.2021;V1X;15.79
26.10.2021;V1X;15.66
27.10.2021;V1X;16.41
28.10.2021;V1X;16.89
29.10.2021;V1X;17.06
01.11.2021;V1X;17.11
02.11.2021;V1X;16.48
03.11.2021;V1X;16.16
04.11.2021;V1X;15.62
05.11.2021;V1X;16.07
08.11.2021;V1X;16.54
09.11.2021;V1X;17.27
10.11.2021;V1X;16.43
11.11.2021;V1X;16.21
12.11.2021;V1X;15.49
15.11.2021;V1X;15.66
16.11.2021;V1X;15.38
17.11.2021;V1X;15.66
18.11.2021;V1X;16.57
19.11.2021;V1X;17.6
22.11.2021;V1X;17.49
23.11.2021;V1X;19.39
24.11.2021;V1X;19.8
25.11.2021;V1X;18.81
26.11.2021;V1X;29.08
29.11.2021;V1X;26.89
30.11.2021;V1X;27.55
01.12.2021;V1X;24.17
02.12.2021;V1X;27.04
03.12.2021;V1X;28.09
06.12.2021;V1X;27.13
07.12.2021;V1X;22.66
08.12.2021;V1X;22.08
09.12.2021;V1X;21.08
10.12.2021;V1X;20.22
13.12.2021;V1X;20.59
14.12.2021;V1X;21.6
15.12.2021;V1X;21.48
16.12.2021;V1X;18.27
17.12.2021;V1X;19.67
20.12.2021;V1X;24.24
21.12.2021;V1X;20.52
22.12.2021;V1X;18.72
23.12.2021;V1X;17.22
27.12.2021;V1X;18.13
28.12.2021;V1X;17.59
29.12.2021;V1X;18.51
30.12.2021;V1X;17.7
03.01.2022;V1X;17.35
04.01.2022;V1X;16.67
05.01.2022;V1X;16.1
06.01.2022;V1X;18
07.01.2022;V1X;18.7
10.01.2022;V1X;20.04
11.01.2022;V1X;18.15
12.01.2022;V1X;17.18
13.01.2022;V1X;17.32
14.01.2022;V1X;19.48
17.01.2022;V1X;18.93
18.01.2022;V1X;20.27
19.01.2022;V1X;20.84
20.01.2022;V1X;19.86
21.01.2022;V1X;23.46
24.01.2022;V1X;30.45
25.01.2022;V1X;29.62
26.01.2022;V1X;27.03
27.01.2022;V1X;26.16
28.01.2022;V1X;27.65
31.01.2022;V1X;26.04
01.02.2022;V1X;23.24
02.02.2022;V1X;22
03.02.2022;V1X;23.17
04.02.2022;V1X;25.29
07.02.2022;V1X;23.79
08.02.2022;V1X;22.59
09.02.2022;V1X;20.85
10.02.2022;V1X;20.94
11.02.2022;V1X;23.07
14.02.2022;V1X;29.75
15.02.2022;V1X;26.49
16.02.2022;V1X;25.8
17.02.2022;V1X;27.83
18.02.2022;V1X;30.77
21.02.2022;V1X;34.69
22.02.2022;V1X;32.04
23.02.2022;V1X;32.17
24.02.2022;V1X;36.78
25.02.2022;V1X;31.66
28.02.2022;V1X;34.17
01.03.2022;V1X;39.04
02.03.2022;V1X;37.05
03.03.2022;V1X;38.18
04.03.2022;V1X;44.29
07.03.2022;V1X;43.26
08.03.2022;V1X;43.5
09.03.2022;V1X;40.28
10.03.2022;V1X;42.18
11.03.2022;V1X;40.11
14.03.2022;V1X;40
15.03.2022;V1X;40.98
16.03.2022;V1X;35.94
17.03.2022;V1X;33.05
18.03.2022;V1X;31.35
21.03.2022;V1X;28.95
22.03.2022;V1X;27.69
23.03.2022;V1X;30.51
24.03.2022;V1X;30.85
25.03.2022;V1X;31.49
28.03.2022;V1X;30.39
29.03.2022;V1X;27.03
30.03.2022;V1X;28.34
31.03.2022;V1X;29.27
01.04.2022;V1X;28.52
04.04.2022;V1X;26.9
05.04.2022;V1X;28.53
06.04.2022;V1X;31.19
07.04.2022;V1X;31.21
08.04.2022;V1X;29.66
11.04.2022;V1X;29.3
12.04.2022;V1X;29.07
13.04.2022;V1X;27.46
14.04.2022;V1X;25.17
19.04.2022;V1X;26.08
20.04.2022;V1X;24.19
21.04.2022;V1X;23.84
22.04.2022;V1X;27.21
25.04.2022;V1X;30.3
26.04.2022;V1X;31.86
27.04.2022;V1X;32.21
28.04.2022;V1X;30.77
29.04.2022;V1X;29.8
02.05.2022;V1X;33.66
03.05.2022;V1X;31.29
04.05.2022;V1X;30.49
05.05.2022;V1X;31.59
06.05.2022;V1X;32.38
09.05.2022;V1X;35.33
10.05.2022;V1X;33.92
11.05.2022;V1X;30.5
12.05.2022;V1X;31
13.05.2022;V1X;27.91
16.05.2022;V1X;27.54
17.05.2022;V1X;25.81
18.05.2022;V1X;26.29
19.05.2022;V1X;28.03
20.05.2022;V1X;27
23.05.2022;V1X;25.62
24.05.2022;V1X;26.61
25.05.2022;V1X;25.21
26.05.2022;V1X;23.43
27.05.2022;V1X;22.01
30.05.2022;V1X;22.06
31.05.2022;V1X;23.47
01.06.2022;V1X;23.56
02.06.2022;V1X;21.87
03.06.2022;V1X;21.79
06.06.2022;V1X;21.58
07.06.2022;V1X;22.13
08.06.2022;V1X;21.85
09.06.2022;V1X;22.72
10.06.2022;V1X;26.5
13.06.2022;V1X;30.17
14.06.2022;V1X;29.85
15.06.2022;V1X;28.46
16.06.2022;V1X;31.23
17.06.2022;V1X;29.57
20.06.2022;V1X;27.52
21.06.2022;V1X;27.08
22.06.2022;V1X;27.73
23.06.2022;V1X;28.72
24.06.2022;V1X;27.22
27.06.2022;V1X;26.61
28.06.2022;V1X;26.07
29.06.2022;V1X;27.7
30.06.2022;V1X;29.78
01.07.2022;V1X;28.88
04.07.2022;V1X;28.72
05.07.2022;V1X;32.37
06.07.2022;V1X;31.2
07.07.2022;V1X;29.73
08.07.2022;V1X;28.98
11.07.2022;V1X;30.69
12.07.2022;V1X;30.97
13.07.2022;V1X;31.69
14.07.2022;V1X;33.56
15.07.2022;V1X;31.12
18.07.2022;V1X;31.59
19.07.2022;V1X;28.96
20.07.2022;V1X;29.65
21.07.2022;V1X;27.98
22.07.2022;V1X;25.98
25.07.2022;V1X;26.5
26.07.2022;V1X;27.29
27.07.2022;V1X;26.05
28.07.2022;V1X;24.38
29.07.2022;V1X;23.81
01.08.2022;V1X;24.63
02.08.2022;V1X;25.35
03.08.2022;V1X;23.99
04.08.2022;V1X;23.85
05.08.2022;V1X;24.37
08.08.2022;V1X;23.83
09.08.2022;V1X;24.48
10.08.2022;V1X;23.14
11.08.2022;V1X;23.04
12.08.2022;V1X;22.2
15.08.2022;V1X;22.58
16.08.2022;V1X;22.03
17.08.2022;V1X;24.38
18.08.2022;V1X;24.56
19.08.2022;V1X;26.19
22.08.2022;V1X;29.57
23.08.2022;V1X;28.82
24.08.2022;V1X;27.32
25.08.2022;V1X;26.09
26.08.2022;V1X;27.82
29.08.2022;V1X;29.39
30.08.2022;V1X;28.9
31.08.2022;V1X;28.65
01.09.2022;V1X;29.22
02.09.2022;V1X;26.26
05.09.2022;V1X;28.66
06.09.2022;V1X;28.11
07.09.2022;V1X;27.92
08.09.2022;V1X;26.86
09.09.2022;V1X;26.06
12.09.2022;V1X;25.71
13.09.2022;V1X;27.02
14.09.2022;V1X;27.24
15.09.2022;V1X;26.46
16.09.2022;V1X;27.62
19.09.2022;V1X;26.94
20.09.2022;V1X;27.88
21.09.2022;V1X;28.06
22.09.2022;V1X;28.65
23.09.2022;V1X;30.82
26.09.2022;V1X;31
27.09.2022;V1X;31.52
28.09.2022;V1X;31.27
29.09.2022;V1X;32.77
30.09.2022;V1X;30.67
03.10.2022;V1X;30.48
04.10.2022;V1X;29.35
05.10.2022;V1X;29.97
06.10.2022;V1X;29.49
07.10.2022;V1X;29.86
10.10.2022;V1X;31.05
11.10.2022;V1X;31.35
12.10.2022;V1X;31.42
13.10.2022;V1X;29.91
14.10.2022;V1X;29.68
17.10.2022;V1X;29.21
18.10.2022;V1X;28.58
19.10.2022;V1X;28.15
20.10.2022;V1X;27.62
21.10.2022;V1X;27.57
24.10.2022;V1X;28.21
25.10.2022;V1X;27.61
26.10.2022;V1X;26.96
27.10.2022;V1X;25.89
28.10.2022;V1X;24.85
31.10.2022;V1X;25.24
01.11.2022;V1X;24.92
02.11.2022;V1X;25.16
03.11.2022;V1X;24.29
04.11.2022;V1X;23.24
07.11.2022;V1X;23.22
08.11.2022;V1X;22.62
09.11.2022;V1X;23.05
10.11.2022;V1X;21.87
11.11.2022;V1X;22.18
14.11.2022;V1X;21.67
15.11.2022;V1X;21.93
16.11.2022;V1X;22.62
17.11.2022;V1X;22.91
18.11.2022;V1X;22.03
21.11.2022;V1X;21.96
22.11.2022;V1X;21.14
23.11.2022;V1X;20.41
24.11.2022;V1X;20.5
25.11.2022;V1X;20.37
28.11.2022;V1X;21.8
29.11.2022;V1X;21.97
30.11.2022;V1X;21.75
01.12.2022;V1X;21.06
02.12.2022;V1X;20.33
05.12.2022;V1X;20.6
06.12.2022;V1X;21.45
07.12.2022;V1X;22.39
08.12.2022;V1X;22.2
09.12.2022;V1X;21.64
12.12.2022;V1X;22.82
13.12.2022;V1X;20.72
14.12.2022;V1X;20.49
15.12.2022;V1X;20.94
16.12.2022;V1X;21.8
19.12.2022;V1X;20.77
20.12.2022;V1X;21.07
21.12.2022;V1X;19.39
22.12.2022;V1X;20.24
23.12.2022;V1X;20.07
27.12.2022;V1X;20.75
28.12.2022;V1X;20.67
29.12.2022;V1X;20.15
30.12.2022;V1X;20.57
02.01.2023;V1X;21
03.01.2023;V1X;20.29
04.01.2023;V1X;19.82
05.01.2023;V1X;19.55
06.01.2023;V1X;18.52
09.01.2023;V1X;18.47
10.01.2023;V1X;18.82
11.01.2023;V1X;18.97
12.01.2023;V1X;18.11
13.01.2023;V1X;17.55
16.01.2023;V1X;18.49
17.01.2023;V1X;18.71
18.01.2023;V1X;18.32
19.01.2023;V1X;20.01
20.01.2023;V1X;18.67
23.01.2023;V1X;18.27
24.01.2023;V1X;18.04
25.01.2023;V1X;18.49
26.01.2023;V1X;17.9
27.01.2023;V1X;17.24
30.01.2023;V1X;18.59
31.01.2023;V1X;18.58
01.02.2023;V1X;18.51
02.02.2023;V1X;16.68
03.02.2023;V1X;16.91
06.02.2023;V1X;18.59
07.02.2023;V1X;18.84
08.02.2023;V1X;18.53
09.02.2023;V1X;18.02
10.02.2023;V1X;20.36
13.02.2023;V1X;19.88
14.02.2023;V1X;18.91
15.02.2023;V1X;17.66
16.02.2023;V1X;17.85
17.02.2023;V1X;18.84
20.02.2023;V1X;19.1
21.02.2023;V1X;20.09
22.02.2023;V1X;20.11
23.02.2023;V1X;19.07
24.02.2023;V1X;20.44
27.02.2023;V1X;19.43
28.02.2023;V1X;19.12
01.03.2023;V1X;19.33
02.03.2023;V1X;19.12
03.03.2023;V1X;17.86
06.03.2023;V1X;17.64
07.03.2023;V1X;17.93
08.03.2023;V1X;17.61
09.03.2023;V1X;17.42
10.03.2023;V1X;19.87
13.03.2023;V1X;23.94
14.03.2023;V1X;21.25
15.03.2023;V1X;28.88
16.03.2023;V1X;24.94
17.03.2023;V1X;27.62
20.03.2023;V1X;26.89
21.03.2023;V1X;22.85
22.03.2023;V1X;21.57
23.03.2023;V1X;20.51
24.03.2023;V1X;23.86
27.03.2023;V1X;22.22
28.03.2023;V1X;21.19
29.03.2023;V1X;19.69
30.03.2023;V1X;19.12
31.03.2023;V1X;18.86
03.04.2023;V1X;18.98
04.04.2023;V1X;18.78
05.04.2023;V1X;19.63
06.04.2023;V1X;19.02
11.04.2023;V1X;18.71
12.04.2023;V1X;18.26
13.04.2023;V1X;17.46
14.04.2023;V1X;16.63
17.04.2023;V1X;17.33
18.04.2023;V1X;16.72
19.04.2023;V1X;16.74
20.04.2023;V1X;17.3
21.04.2023;V1X;16.82
24.04.2023;V1X;17.06
25.04.2023;V1X;17.43
26.04.2023;V1X;18.39
27.04.2023;V1X;17.83
28.04.2023;V1X;17.37
02.05.2023;V1X;20.05
03.05.2023;V1X;19.69
04.05.2023;V1X;20.32
05.05.2023;V1X;18.51
08.05.2023;V1X;18.57
09.05.2023;V1X;18.73
10.05.2023;V1X;18.68
11.05.2023;V1X;19.04
12.05.2023;V1X;17.44
15.05.2023;V1X;17.67
16.05.2023;V1X;17.3
17.05.2023;V1X;17.24
18.05.2023;V1X;16.44
19.05.2023;V1X;15.92
22.05.2023;V1X;16.58
23.05.2023;V1X;17.5
24.05.2023;V1X;20.28
25.05.2023;V1X;19.35
26.05.2023;V1X;17.68
29.05.2023;V1X;17.54
30.05.2023;V1X;17.62
31.05.2023;V1X;19.64
01.06.2023;V1X;17
02.06.2023;V1X;16.06
05.06.2023;V1X;16.17
06.06.2023;V1X;15.39
07.06.2023;V1X;15.22
08.06.2023;V1X;14.77
09.06.2023;V1X;14.59
12.06.2023;V1X;14.69
